iter	RMSE
2926	0.4457473591
2927	0.4457070625
2928	0.4456875816
2929	0.4456587976
2930	0.445637407
2931	0.4456144083
2932	0.445588713
2933	0.4455685951
2934	0.4455414125
2935	0.4455074586
2936	0.4454699954
2937	0.4454466136
2938	0.4454304601
2939	0.4454031427
2940	0.4453841703
2941	0.4453431704
2942	0.445310952
2943	0.4452809361
2944	0.4452573054
2945	0.4452115833
2946	0.4451990547
2947	0.4451766195
2948	0.4451566808
2949	0.4451361291
2950	0.4451161146
2951	0.4450914811
2952	0.4450787459
2953	0.4450572867
2954	0.4450429424
2955	0.4450030932
2956	0.4449802206
2957	0.4449578103
2958	0.4449116298
2959	0.4448762983
2960	0.4448567834
2961	0.444831317
2962	0.4448136211
2963	0.4447889567
2964	0.4447533398
2965	0.4447303047
2966	0.4446993255
2967	0.4446682773
2968	0.4446247803
2969	0.4446102137
2970	0.4445535166
2971	0.444532238
2972	0.444505859
2973	0.4444779935
2974	0.4444620833
2975	0.4444283054
2976	0.4443937589
2977	0.444367565
2978	0.4443164499
2979	0.4443011703
2980	0.4442720551
2981	0.4442526658
2982	0.4442304131
2983	0.4442047053
2984	0.4441853964
2985	0.4441600758
2986	0.4441430438
2987	0.4441207485
2988	0.4441009983
2989	0.4440662101
2990	0.4440523029
2991	0.4440203703
2992	0.4439955904
2993	0.4439623396
2994	0.4439426433
2995	0.4439089052
2996	0.4438900162
2997	0.4438523365
2998	0.4438283796
2999	0.4437887836
3000	0.4437596524
3001	0.443716317
3002	0.4436934947
3003	0.4436788909
3004	0.4436526508
3005	0.4436310987
3006	0.4436172397
3007	0.4436102071
3008	0.4435956741
3009	0.4435757577
3010	0.4435536687
3011	0.4435104801
3012	0.4434921007
3013	0.4434773257
3014	0.4434495171
3015	0.4434340207
3016	0.4433955176
3017	0.4433802812
3018	0.4433416094
3019	0.4433147091
3020	0.4432898091
3021	0.4432457456
3022	0.4432218708
3023	0.4432003462
3024	0.4431799737
3025	0.4431332212
3026	0.44311218
3027	0.4430628042
3028	0.4430494719
3029	0.4430266575
3030	0.4429968173
3031	0.4429778344
3032	0.4429597967
3033	0.4429481488
3034	0.4429127449
3035	0.4428822196
3036	0.4428580613
3037	0.4428398392
3038	0.442818196
3039	0.4427976617
3040	0.4427650597
3041	0.4427301606
3042	0.4427035176
3043	0.4426855301
3044	0.4426654614
3045	0.4426337402
3046	0.4426191352
3047	0.4425939929
3048	0.4425697499
3049	0.4425473095
3050	0.4425344628
3051	0.442498746
3052	0.4424850381
3053	0.4424554821
3054	0.442439028
3055	0.4424239797
3056	0.4423811073
3057	0.4423642627
3058	0.4423347782
3059	0.4423126288
3060	0.4422870144
3061	0.4422552733
3062	0.4422307882
3063	0.4421777411
3064	0.4421367548
3065	0.4421192187
3066	0.4420987034
3067	0.4420756333
3068	0.4420470777
3069	0.4420341446
3070	0.442009779
3071	0.4419918905
3072	0.4419159809
3073	0.441886635
3074	0.4418678512
3075	0.4418511852
3076	0.4418252149
3077	0.4418082246
3078	0.4417804445
3079	0.4417551072
3080	0.441726566
3081	0.4417010131
3082	0.4416749068
3083	0.4416506242
3084	0.4416225206
3085	0.4416036411
3086	0.4415853232
3087	0.4415530473
3088	0.4415246492
3089	0.4415040391
3090	0.4414860946
3091	0.4414377687
3092	0.4414006092
3093	0.4413721962
3094	0.4413412468
3095	0.4413174297
3096	0.4412919413
3097	0.4412734822
3098	0.4412584854
3099	0.4412227848
3100	0.4411875254
3101	0.4411707736
3102	0.4411506306
3103	0.4411319607
3104	0.4411048442
3105	0.4410749502
3106	0.4410525618
3107	0.4410235292
3108	0.4410073302
3109	0.4409880677
3110	0.4409456731
3111	0.4409250685
3112	0.4408983129
3113	0.4408739545
3114	0.4408309602
3115	0.4408102612
3116	0.4407910299
3117	0.4407498322
3118	0.4407245104
3119	0.4406919272
3120	0.4406812687
3121	0.4406583202
3122	0.4406404999
3123	0.4406311007
3124	0.4406143124
3125	0.440588516
3126	0.4405716413
3127	0.4405471207
3128	0.4405306532
3129	0.4405176076
3130	0.4404978932
3131	0.4404673002
3132	0.4404047022
3133	0.4403811388
3134	0.4403610063
3135	0.440345457
3136	0.4403147634
3137	0.4402955785
3138	0.4402688246
3139	0.4402509276
3140	0.4402389712
3141	0.4402215811
3142	0.4402037246
3143	0.4401761647
3144	0.4401414032
3145	0.4401026747
3146	0.4400816411
3147	0.4400630119
3148	0.4400493082
3149	0.4399995151
3150	0.439982237
3151	0.4399667236
3152	0.4399462876
3153	0.4399216045
3154	0.4399022166
3155	0.4398648973
3156	0.4398338191
3157	0.4398224578
3158	0.4398023845
3159	0.4397795718
3160	0.4397594295
3161	0.439719838
3162	0.4397034545
3163	0.4396924157
3164	0.4396733297
3165	0.4396372891
3166	0.4396065389
3167	0.4395681576
3168	0.4395444618
3169	0.4395214481
3170	0.4395046915
3171	0.439479607
3172	0.4394519218
3173	0.4394192716
3174	0.439348524
3175	0.4393270464
3176	0.439290672
3177	0.4392676173
3178	0.4392394547
3179	0.4392267475
3180	0.4392170853
3181	0.4391754782
3182	0.4391522805
3183	0.4391325275
3184	0.4390962559
3185	0.4390776474
3186	0.4390619972
3187	0.4390401839
3188	0.4390007999
3189	0.4389761533
3190	0.4389504062
3191	0.4389027607
3192	0.4388756242
3193	0.4388181434
3194	0.4387933308
3195	0.4387728357
3196	0.4387466265
3197	0.4387340296
3198	0.438716323
3199	0.4386969183
3200	0.4386767065
3201	0.438647102
3202	0.4386132926
3203	0.4385880007
3204	0.4385304622
3205	0.4385140282
3206	0.4384720791
3207	0.4384542642
3208	0.4384321467
3209	0.4384078525
3210	0.4383750423
3211	0.4383545675
3212	0.4383260231
3213	0.438292559
3214	0.4382714813
3215	0.4381973829
3216	0.4381813214
3217	0.4381563943
3218	0.4381410741
3219	0.4380982593
3220	0.4380828018
3221	0.4380683158
3222	0.438054183
3223	0.438033893
3224	0.4380092231
3225	0.4379957986
3226	0.4379694285
3227	0.437953024
3228	0.4379171986
3229	0.437900882
3230	0.4378421839
3231	0.4378318561
3232	0.437793773
3233	0.4377769411
3234	0.4377626865
3235	0.4377533155
3236	0.4377293286
3237	0.4377158328
3238	0.4376840442
3239	0.4376547519
3240	0.4376371443
3241	0.4376171554
3242	0.4375845335
3243	0.4375654525
3244	0.4375285444
3245	0.4375087357
3246	0.4374983829
3247	0.4374823801
3248	0.4374649224
3249	0.437447786
3250	0.4374277101
3251	0.4374097621
3252	0.4373822563
3253	0.4373644297
3254	0.4373533942
3255	0.4373351362
3256	0.4373141595
3257	0.4372764263
3258	0.4372553105
3259	0.4372233218
3260	0.4372008412
3261	0.4371677647
3262	0.4371502657
3263	0.437134515
3264	0.4371153411
3265	0.4371040127
3266	0.4370819814
3267	0.4370650792
3268	0.4370332829
3269	0.437015829
3270	0.437001555
3271	0.4369739376
3272	0.4369535739
3273	0.4369323231
3274	0.4369144616
3275	0.4368637841
3276	0.4368533302
3277	0.436837306
3278	0.4368084586
3279	0.4367914761
3280	0.4367572472
3281	0.4367401439
3282	0.4367059775
3283	0.4366808805
3284	0.4366628985
3285	0.436652143
3286	0.4366307133
3287	0.4366223424
3288	0.4366110326
3289	0.4365993977
3290	0.436535336
3291	0.4365045802
3292	0.4364920225
3293	0.4364480967
3294	0.4364028188
3295	0.4363810187
3296	0.4363652464
3297	0.4363372521
3298	0.4363216194
3299	0.4363109376
3300	0.4362899623
3301	0.4362551629
3302	0.4362467893
3303	0.4362110352
3304	0.4361925378
3305	0.4361702223
3306	0.4361412033
3307	0.4361249542
3308	0.436089157
3309	0.4360683264
3310	0.4360575242
3311	0.4360476868
3312	0.436005868
3313	0.4359817131
3314	0.4359546943
3315	0.4359343104
3316	0.4359063243
3317	0.4358691731
3318	0.4358551003
3319	0.4358275141
3320	0.4357972145
3321	0.4357700238
3322	0.435753152
3323	0.4357306667
3324	0.4356869725
3325	0.4356689853
3326	0.4356427804
3327	0.4356206679
3328	0.4355982753
3329	0.4355753514
3330	0.4355641583
3331	0.4355455256
3332	0.4355319762
3333	0.4355218435
3334	0.4355017225
3335	0.435486113
3336	0.4354742743
3337	0.4354415302
3338	0.4354115246
3339	0.4353927243
3340	0.4353794768
3341	0.4353636093
3342	0.4353260384
3343	0.4353105862
3344	0.4352929994
3345	0.4352634431
3346	0.435234479
3347	0.4351893373
3348	0.4351712473
3349	0.4351424797
3350	0.4351089369
3351	0.4350866951
3352	0.4350716083
3353	0.4350357536
3354	0.4350119082
3355	0.4349966105
3356	0.4349778624
3357	0.434954295
3358	0.4349432784
3359	0.4349211019
3360	0.43489221
3361	0.4348692663
3362	0.4348450361
3363	0.4348198461
3364	0.4348056559
3365	0.4347879757
3366	0.4347732105
3367	0.4347420433
3368	0.4347218063
3369	0.4347077175
3370	0.4346851
3371	0.4346577644
3372	0.4346334978
3373	0.4346168331
3374	0.4345882916
3375	0.434528928
3376	0.4345109522
3377	0.4344809093
3378	0.4344412929
3379	0.434418513
3380	0.4344088519
3381	0.4343684945
3382	0.4343366127
3383	0.4343210045
3384	0.4343126746
3385	0.4342990698
3386	0.4342690516
3387	0.4342569814
3388	0.4342323867
3389	0.4342183532
3390	0.434188308
3391	0.434156524
3392	0.4341372139
3393	0.4341083721
3394	0.4340873339
3395	0.4340705533
3396	0.4340262793
3397	0.4340045979
3398	0.4339770358
3399	0.4339603402
3400	0.4339234678
3401	0.4338756842
3402	0.4338675342
3403	0.4338558378
3404	0.4338379417
3405	0.4338147942
3406	0.4337963487
3407	0.4337756342
3408	0.4337440219
3409	0.4337109284
3410	0.4336880841
3411	0.4336454129
3412	0.4336076347
3413	0.4335820878
3414	0.4335579157
3415	0.4335233069
3416	0.4335085525
3417	0.4334736022
3418	0.4334451868
3419	0.4334043803
3420	0.4333869506
3421	0.4333727731
3422	0.4333470107
3423	0.4333254748
3424	0.4333108034
3425	0.4332612564
3426	0.4332278923
3427	0.4332008445
3428	0.4331787782
3429	0.4331496622
3430	0.4331272543
3431	0.4330943627
3432	0.433074656
3433	0.4330520813
3434	0.4330443735
3435	0.4329819458
3436	0.4329589239
3437	0.4329208019
3438	0.4329040035
3439	0.4328911312
3440	0.4328773945
3441	0.4328413039
3442	0.4328085568
3443	0.4327810583
3444	0.4327624517
3445	0.4327410629
3446	0.4327216603
3447	0.4327058117
3448	0.4326549202
3449	0.4326350439
3450	0.43261343
3451	0.4325665302
3452	0.432554787
3453	0.4325331798
3454	0.432486901
3455	0.4324606835
3456	0.4324391547
3457	0.4323909546
3458	0.4323590473
3459	0.4323304658
3460	0.4322987947
3461	0.4322822292
3462	0.4322648405
3463	0.4322230484
3464	0.4321886584
3465	0.4321645454
3466	0.4321453217
3467	0.4321284602
3468	0.4321000566
3469	0.4320748754
3470	0.4320625982
3471	0.4320196888
3472	0.4319926958
3473	0.4319718419
3474	0.4319594376
3475	0.4319428554
3476	0.4318983092
3477	0.4318752094
3478	0.4318595319
3479	0.4318476703
3480	0.4318218349
3481	0.4318085102
3482	0.4317887172
3483	0.4317664366
3484	0.4317507349
3485	0.4317143335
3486	0.4316944612
3487	0.431632776
3488	0.4316116024
3489	0.431599305
3490	0.4315705915
3491	0.43154694
3492	0.4315243662
3493	0.4314832803
3494	0.4314622744
3495	0.4314208491
3496	0.4313815546
3497	0.4313697401
3498	0.4313337776
3499	0.4313155091
3500	0.431295165
3501	0.4312774607
3502	0.4312512943
3503	0.4312297986
3504	0.4312054274
3505	0.4311864971
3506	0.4311439887
3507	0.4311228009
3508	0.4310963593
3509	0.4310755319
3510	0.4310463825
3511	0.4310219007
3512	0.4310076412
3513	0.4309778468
3514	0.4309582771
3515	0.4309231518
3516	0.4309030181
3517	0.4308855196
3518	0.4308571985
3519	0.4308292515
3520	0.4308153475
3521	0.4307945679
3522	0.4307689472
3523	0.4307478058
3524	0.4307316297
3525	0.4307076798
3526	0.430681178
3527	0.4306541087
3528	0.4306217992
3529	0.4306072307
3530	0.4305812022
3531	0.4305616182
3532	0.4305463002
3533	0.4305257378
3534	0.4305104288
3535	0.4304959973
3536	0.4304691314
3537	0.4304371477
3538	0.4304147006
3539	0.430395159
3540	0.4303695213
3541	0.4303380176
3542	0.4303025886
3543	0.4302727269
3544	0.4302558784
3545	0.4302265831
3546	0.4301980761
3547	0.4301758043
3548	0.4301602552
3549	0.4301446571
3550	0.4301332644
3551	0.4300874087
3552	0.4300552847
3553	0.4300332645
3554	0.430016215
3555	0.4299951997
3556	0.429971618
3557	0.42995533
3558	0.4299220252
3559	0.4299004939
3560	0.429883324
3561	0.429865808
3562	0.4298333598
3563	0.4298229869
3564	0.4298131851
3565	0.429792734
3566	0.4297739948
3567	0.4297501331
3568	0.429723874
3569	0.4296955238
3570	0.4296774163
3571	0.429659315
3572	0.4296400193
3573	0.4296133445
3574	0.4296006527
3575	0.4295806005
3576	0.4295641124
3577	0.4295358001
3578	0.4295179628
3579	0.4295069757
3580	0.429490988
3581	0.4294693503
3582	0.4294462874
3583	0.4294336049
3584	0.4294134593
3585	0.4293915272
3586	0.4293592784
3587	0.429343357
3588	0.4293313019
3589	0.4292967457
3590	0.4292703116
3591	0.4292423686
3592	0.4292243614
3593	0.4292096804
3594	0.4291932916
3595	0.4291747259
3596	0.4291560462
3597	0.4291420154
3598	0.4291242782
3599	0.4291095257
3600	0.4290820271
3601	0.4290687851
3602	0.4290529257
3603	0.4290366216
3604	0.4290214363
3605	0.4290021474
3606	0.4289709045
3607	0.4289554795
3608	0.4289404844
3609	0.4289183861
3610	0.4289012792
3611	0.4288767087
3612	0.4288546141
3613	0.4288243725
3614	0.428788159
3615	0.4287736707
3616	0.4287632554
3617	0.428736665
3618	0.4287238489
3619	0.4287058273
3620	0.428691173
3621	0.4286724812
3622	0.4286565345
3623	0.4286385677
3624	0.4286218911
3625	0.4286104878
3626	0.4285575872
3627	0.4285318591
3628	0.4285143007
3629	0.4284938927
3630	0.4284833791
3631	0.4284573785
3632	0.4284088466
3633	0.4283954941
3634	0.4283780129
3635	0.4283610426
3636	0.4283426102
3637	0.4283146992
3638	0.4282888655
3639	0.4282396033
3640	0.4282212571
3641	0.4282080571
3642	0.4281943206
3643	0.4281715857
3644	0.4281487406
3645	0.428136979
3646	0.428122516
3647	0.428113243
3648	0.4280966514
3649	0.4280776728
3650	0.4280537558
3651	0.4280382986
3652	0.4279926147
3653	0.4279752115
3654	0.4279455171
3655	0.4279326012
3656	0.4279168871
3657	0.4278990445
3658	0.4278784822
3659	0.4278657424
3660	0.4278416028
3661	0.4278147585
3662	0.4278002662
3663	0.4277734916
3664	0.4277451481
3665	0.4277058132
3666	0.4276893523
3667	0.4276648189
3668	0.42764948
3669	0.4276321793
3670	0.4276202232
3671	0.4276107635
3672	0.4275965457
3673	0.4275737154
3674	0.4275572946
3675	0.4275360513
3676	0.4275256245
3677	0.4275073785
3678	0.4274854595
3679	0.4274577208
3680	0.4274392516
3681	0.4274200189
3682	0.4274069908
3683	0.4273957274
3684	0.4273825399
3685	0.4273614078
3686	0.4273406474
3687	0.4272824932
3688	0.4272556711
3689	0.42723513
3690	0.4272125498
3691	0.4271917084
3692	0.4271732465
3693	0.4271496263
3694	0.4271363085
3695	0.4270907712
3696	0.4270698858
3697	0.4270561551
3698	0.4270324819
3699	0.4270077663
3700	0.4269979476
3701	0.4269523568
3702	0.4269322796
3703	0.4268884581
3704	0.426851147
3705	0.4268339605
3706	0.4268188367
3707	0.4267994797
3708	0.426773699
3709	0.4267504947
3710	0.4267310446
3711	0.4266987537
3712	0.4266751781
3713	0.4266519372
3714	0.4266435956
3715	0.4265986696
3716	0.4265820488
3717	0.4265255888
3718	0.4265069769
3719	0.4264966659
3720	0.4264649609
3721	0.4264491596
3722	0.4264088422
3723	0.4263902879
3724	0.4263691206
3725	0.4263483645
3726	0.4263299643
3727	0.4263132228
3728	0.4262821807
3729	0.4262571369
3730	0.4262416128
3731	0.4262277892
3732	0.4262030312
3733	0.4261657557
3734	0.4261535903
3735	0.4261311835
3736	0.4261135085
3737	0.4260906671
3738	0.4260823131
3739	0.426063274
3740	0.4260376146
3741	0.4260189251
3742	0.4260019813
3743	0.4259760597
3744	0.4259629541
3745	0.42595009
3746	0.4259356171
3747	0.425907625
3748	0.4258889224
3749	0.4258622277
3750	0.4258366584
3751	0.4258201611
3752	0.425805458
3753	0.4257901344
3754	0.4257741863
3755	0.4257565827
3756	0.4257356007
3757	0.4256999126
3758	0.42567745
3759	0.4256594484
3760	0.4256311778
3761	0.4256245358
3762	0.4255889115
3763	0.4255769568
3764	0.4255631669
3765	0.4255428118
3766	0.4255299407
3767	0.4255167003
3768	0.4254999702
3769	0.4254664998
3770	0.4254178267
3771	0.4254012207
3772	0.4253869112
3773	0.4253594023
3774	0.4253420285
3775	0.4253324412
3776	0.4253134626
3777	0.4252918175
3778	0.425271617
3779	0.4252304109
3780	0.4252117053
3781	0.4251940247
3782	0.4251732732
3783	0.4251317238
3784	0.4251097371
3785	0.4250857161
3786	0.4250570129
3787	0.4250335299
3788	0.425012932
3789	0.4250008059
3790	0.4249822327
3791	0.4249589745
3792	0.4249454704
3793	0.4249292831
3794	0.4249139012
3795	0.4248938673
3796	0.4248848204
3797	0.4248677217
3798	0.4248552972
3799	0.4248326773
3800	0.4248029496
3801	0.4247691649
3802	0.4247512641
3803	0.4247391253
3804	0.4247111893
3805	0.4246786386
3806	0.4246613969
3807	0.4246407215
3808	0.4246195822
3809	0.424603891
3810	0.4245854481
3811	0.4245719498
3812	0.4245535083
3813	0.4245303572
3814	0.4245208478
3815	0.4244953112
3816	0.4244765243
3817	0.4244645911
3818	0.4244332907
3819	0.4244205075
3820	0.4244070966
3821	0.4243908122
3822	0.4243619498
3823	0.4243253135
3824	0.4243083106
3825	0.424286187
3826	0.4242593844
3827	0.4242376832
3828	0.4242213968
3829	0.4242060831
3830	0.4241834601
3831	0.4241706333
3832	0.424156503
3833	0.4241426666
3834	0.4241247449
3835	0.4241089234
3836	0.4240787227
3837	0.4240649496
3838	0.4240330196
3839	0.4240230039
3840	0.4240041379
3841	0.4239933749
3842	0.4239766295
3843	0.4239641849
3844	0.4239522364
3845	0.423927485
3846	0.4239068677
3847	0.4238874392
3848	0.4238748677
3849	0.4238561119
3850	0.4238419073
3851	0.423818037
3852	0.4238086592
3853	0.4237956749
3854	0.4237718421
3855	0.4237419929
3856	0.4237322111
3857	0.4237071311
3858	0.4236862521
3859	0.4236585987
3860	0.4236386772
3861	0.4236118415
3862	0.4236033001
3863	0.4235869285
3864	0.4235659811
3865	0.4235485978
3866	0.4235390292
3867	0.4235250742
3868	0.4235114542
3869	0.423493986
3870	0.4234782078
3871	0.4234639673
3872	0.4234498075
3873	0.4234364593
3874	0.4234227499
3875	0.4234041742
3876	0.423392386
3877	0.4233729853
3878	0.4233543944
3879	0.423346147
3880	0.4233267547
3881	0.4233050977
3882	0.4232791144
3883	0.4232571919
3884	0.4232401734
3885	0.4231977767
3886	0.4231805299
3887	0.4231553889
3888	0.4231276454
3889	0.423101664
3890	0.4230761789
3891	0.4230604186
3892	0.4230446152
3893	0.4230234565
3894	0.4230047025
3895	0.4229907934
3896	0.4229762602
3897	0.422925122
3898	0.4229009543
3899	0.422879825
3900	0.4228496061
3901	0.4228371215
3902	0.4228211133
3903	0.4228042283
3904	0.4227741032
3905	0.4227380522
3906	0.4227268603
3907	0.4227084448
3908	0.4226888865
3909	0.4226752872
3910	0.42266243
3911	0.4226198323
3912	0.422604138
3913	0.4225876685
3914	0.4225600202
3915	0.4225209933
3916	0.4225030639
3917	0.4224918186
3918	0.4224718149
3919	0.422458476
3920	0.4224413416
3921	0.4224262854
3922	0.4224159084
3923	0.4223908565
3924	0.4223450074
3925	0.4223136276
3926	0.4222816518
3927	0.4222712211
3928	0.4222522838
3929	0.4222356433
3930	0.4222234402
3931	0.4222086428
3932	0.4221860063
3933	0.4221741436
3934	0.4221486101
3935	0.4221068372
3936	0.4220889991
3937	0.4220684131
3938	0.4220557862
3939	0.4220343873
3940	0.4220226451
3941	0.4220093684
3942	0.4219930633
3943	0.4219836282
3944	0.4219609611
3945	0.4219426814
3946	0.4219245344
3947	0.4218986264
3948	0.4218879105
3949	0.4218630589
3950	0.4218432019
3951	0.4217805415
3952	0.4217627763
3953	0.4217427908
3954	0.4217327107
3955	0.42170186
3956	0.4216747383
3957	0.4216596643
3958	0.4216475108
3959	0.4216243666
3960	0.4216121753
3961	0.4215964645
3962	0.4215674765
3963	0.4215363388
3964	0.4215254137
3965	0.4215061681
3966	0.4214883342
3967	0.4214584005
3968	0.4214374783
3969	0.4214208382
3970	0.4214034682
3971	0.4213728603
3972	0.4213507385
3973	0.4213347553
3974	0.4213200022
3975	0.4212998078
3976	0.4212848773
3977	0.4212667147
3978	0.4212507322
3979	0.4212393951
3980	0.421223435
3981	0.4212101408
3982	0.4211933045
3983	0.4211828774
3984	0.4211728239
3985	0.4211575727
3986	0.4211278429
3987	0.4211097403
3988	0.4210873969
3989	0.4210778898
3990	0.4210695286
3991	0.4210524165
3992	0.4210384426
3993	0.4210190225
3994	0.4209976883
3995	0.4209707235
3996	0.4209538203
3997	0.4209440552
3998	0.4209206932
3999	0.4208930681
4000	0.420861758
4001	0.4208149093
4002	0.4207720981
4003	0.4207364039
4004	0.4207281389
4005	0.4207203064
4006	0.420711776
4007	0.4206868585
4008	0.4206671756
4009	0.4206553879
4010	0.420632908
4011	0.420600496
4012	0.4205920497
4013	0.4205720904
4014	0.4205541809
4015	0.4205287976
4016	0.4205102028
4017	0.4204943234
4018	0.420469676
4019	0.4204585235
4020	0.4204204341
4021	0.420405432
4022	0.4203653156
4023	0.4203219718
4024	0.4203017207
4025	0.4202864389
4026	0.4202487502
4027	0.4202098639
4028	0.4201764667
4029	0.4201601365
4030	0.4201252737
4031	0.4201085932
4032	0.4200702236
4033	0.4200501273
4034	0.4200292949
4035	0.4200195586
4036	0.4200008012
4037	0.419988303
4038	0.4199387296
4039	0.4199258545
4040	0.4199086773
4041	0.4198868723
4042	0.4198718766
4043	0.4198481822
4044	0.4198303334
4045	0.4198010664
4046	0.4197680972
4047	0.4197596459
4048	0.4197262129
4049	0.4197128452
4050	0.4196932673
4051	0.4196777312
4052	0.4196641788
4053	0.4196478954
4054	0.4196200617
4055	0.4196028176
4056	0.419581945
4057	0.4195671897
4058	0.4195537824
4059	0.4195336291
4060	0.4195264551
4061	0.4195030953
4062	0.4194850651
4063	0.4194614153
4064	0.4194434652
4065	0.4194293683
4066	0.4193938318
4067	0.4193732081
4068	0.4193429679
4069	0.4193064784
4070	0.4192902488
4071	0.4192681222
4072	0.4192539771
4073	0.4192333959
4074	0.4192160227
4075	0.4191912705
4076	0.419164772
4077	0.419158275
4078	0.4191288257
4079	0.4191138374
4080	0.4190817149
4081	0.4190700114
4082	0.4190560921
4083	0.4190419201
4084	0.4190200571
4085	0.418997797
4086	0.4189721958
4087	0.4189383686
4088	0.4189158907
4089	0.4188942596
4090	0.4188796796
4091	0.4188521258
4092	0.4188408573
4093	0.4187676863
4094	0.4187495253
4095	0.4187367982
4096	0.4187148892
4097	0.4187013071
4098	0.4186809145
4099	0.4186716767
4100	0.4186489119
4101	0.418627988
4102	0.4186133183
4103	0.4185990519
4104	0.4185890301
4105	0.4185539607
4106	0.4185425215
4107	0.4185140718
4108	0.4185045872
4109	0.4184884534
4110	0.4184669296
4111	0.4184233402
4112	0.418398195
4113	0.4183794913
4114	0.4183686729
4115	0.4183566524
4116	0.4183300288
4117	0.4183148959
4118	0.4182940356
4119	0.4182739345
4120	0.4182597911
4121	0.4182463482
4122	0.4182252787
4123	0.4182108952
4124	0.4182025499
4125	0.418189081
4126	0.4181735081
4127	0.4181633464
4128	0.418148412
4129	0.4181322181
4130	0.4181070643
4131	0.4180947961
4132	0.4180868365
4133	0.4180750774
4134	0.4180599616
4135	0.4180419269
4136	0.418009029
4137	0.4180026776
4138	0.4179880228
4139	0.417971315
4140	0.4179595373
4141	0.4179289346
4142	0.4179125693
4143	0.4178923829
4144	0.4178794261
4145	0.4178639535
4146	0.4178496762
4147	0.417826285
4148	0.4178135772
4149	0.4177990472
4150	0.4177890764
4151	0.4177678743
4152	0.417743817
4153	0.4177353539
4154	0.4177188605
4155	0.4176948254
4156	0.4176739432
4157	0.4176595121
4158	0.4176370431
4159	0.4176100308
4160	0.4175962407
4161	0.4175776998
4162	0.4175469204
4163	0.4175321922
4164	0.4175198629
4165	0.4174982655
4166	0.4174776068
4167	0.4174193576
4168	0.4173980404
4169	0.4173855813
4170	0.417361528
4171	0.4173512174
4172	0.4173399507
4173	0.4173315782
4174	0.4173156413
4175	0.4172951124
4176	0.4172787674
4177	0.4172627394
4178	0.4172434026
4179	0.4172305034
4180	0.4172260949
4181	0.4171964837
4182	0.4171729866
4183	0.417158528
4184	0.4171410997
4185	0.417130608
4186	0.4171151481
4187	0.4170927436
4188	0.4170718772
4189	0.4170497386
4190	0.4170283343
4191	0.4170137771
4192	0.4169926441
4193	0.4169749518
4194	0.4169645873
4195	0.416942422
4196	0.4169187035
4197	0.4169079264
4198	0.4168652669
4199	0.416851311
4200	0.4168286332
4201	0.4168176236
4202	0.4168014537
4203	0.4167883957
4204	0.4167696745
4205	0.4167409153
4206	0.4167187679
4207	0.4167038004
4208	0.4166806092
4209	0.4166678533
4210	0.4166425329
4211	0.4166289423
4212	0.416614369
4213	0.4166024566
4214	0.4165838723
4215	0.4165617944
4216	0.4165480409
4217	0.4165298617
4218	0.4165091084
4219	0.4164884954
4220	0.4164678169
4221	0.4164580251
4222	0.4164462766
4223	0.4164294894
4224	0.4163915268
4225	0.4163639915
4226	0.4163550952
4227	0.4163418798
4228	0.4163278522
4229	0.4163100622
4230	0.4162753338
4231	0.4162627744
4232	0.416243717
4233	0.4162145317
4234	0.41618505
4235	0.4161753321
4236	0.4161618633
4237	0.4161515805
4238	0.4161124147
4239	0.4160973277
4240	0.4160861822
4241	0.416071291
4242	0.4160418176
4243	0.4160260115
4244	0.4159938658
4245	0.4159842121
4246	0.4159463937
4247	0.4159313582
4248	0.4159135382
4249	0.4158909568
4250	0.4158793399
4251	0.4158560783
4252	0.4158420903
4253	0.4158178131
4254	0.415802169
4255	0.4157885551
4256	0.4157750874
4257	0.4157563409
4258	0.4157307216
4259	0.4157095345
4260	0.4156946524
4261	0.4156682182
4262	0.4156543689
4263	0.4156406694
4264	0.415612708
4265	0.41559374
4266	0.41558329
4267	0.4155689515
4268	0.4155463576
4269	0.4155360525
4270	0.4155200609
4271	0.4155074535
4272	0.4154860947
4273	0.4154684521
4274	0.4154320909
4275	0.4154195815
4276	0.4154067961
4277	0.415384621
4278	0.4153516282
4279	0.4153332934
4280	0.4153041836
4281	0.4152573725
4282	0.4152392347
4283	0.4152204902
4284	0.4152081917
4285	0.4151964142
4286	0.4151858245
4287	0.4151700972
4288	0.415151692
4289	0.4151377613
4290	0.4151299225
4291	0.4151035591
4292	0.4150920449
4293	0.4150790139
4294	0.4150615417
4295	0.4150398738
4296	0.4150243463
4297	0.4150062254
4298	0.4149900227
4299	0.414980087
4300	0.4149554355
4301	0.4149404767
4302	0.4149278547
4303	0.4149132859
4304	0.4148570064
4305	0.4148395238
4306	0.4148273194
4307	0.414820982
4308	0.4148120852
4309	0.4147889631
4310	0.4147661009
4311	0.4147548397
4312	0.4147378123
4313	0.414724458
4314	0.4147138392
4315	0.4146834947
4316	0.4146703607
4317	0.4146511527
4318	0.4146388527
4319	0.4146231777
4320	0.4146099748
4321	0.414602288
4322	0.4145897985
4323	0.4145737942
4324	0.4145553373
4325	0.4145173666
4326	0.4145055131
4327	0.4144928849
4328	0.4144730444
4329	0.4144461116
4330	0.4144342007
4331	0.4144247622
4332	0.4143991707
4333	0.4143869084
4334	0.4143751507
4335	0.4143409437
4336	0.4143274995
4337	0.4143208301
4338	0.4143050219
